what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.200.v20100519,"org.eclipse.jst.server.tomcat.core",1300905359895
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1300905359910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905389751
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1300905397148
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300905398168
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300905398251
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1300905400522
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905430737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905504759
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300905504883
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300905522098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905526244
